,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
3699,0.96,0.75,4,165.0,3.0,0,0,0,2,3
3700,0.58,0.8,3,181.0,4.0,0,0,0,2,3
3701,0.61,0.59,3,237.0,2.0,0,0,0,2,3
3702,0.62,0.97,5,180.0,2.0,0,0,0,2,3
3703,0.68,0.7,3,209.0,3.0,0,0,0,2,3
3704,0.6,0.73,3,191.0,5.0,1,0,0,2,1
3705,0.7,0.91,4,181.0,2.0,1,0,0,2,1
3706,0.65,0.55,4,250.0,2.0,0,0,0,2,1
3707,0.48,0.59,2,179.0,2.0,0,0,0,2,1
3708,0.75,0.73,3,225.0,4.0,0,0,0,3,1
3709,0.69,0.78,5,267.0,2.0,1,0,0,3,1
3710,0.34,0.46,2,169.0,2.0,1,0,0,3,1
3711,0.59,0.49,4,164.0,3.0,0,0,0,3,1
3712,0.94,0.95,4,155.0,3.0,0,0,0,3,2
3713,0.98,0.77,5,223.0,2.0,1,0,0,3,2
3714,0.72,0.66,3,160.0,3.0,0,0,0,3,2
3715,0.79,0.7,4,268.0,2.0,0,0,0,3,2
3716,0.54,0.61,4,151.0,4.0,1,0,0,3,2
3717,0.73,0.95,3,156.0,2.0,0,0,0,3,2
3718,0.82,0.58,4,136.0,3.0,0,0,0,3,2
3719,0.57,0.45,3,189.0,2.0,0,0,0,2,2
3720,0.98,0.93,5,203.0,2.0,0,0,0,2,2
3721,0.91,0.65,5,174.0,2.0,0,0,0,2,2
3722,0.72,0.91,3,239.0,2.0,0,0,0,10,2
3723,0.48,0.73,5,152.0,6.0,0,0,0,4,2
3724,0.57,0.86,4,268.0,6.0,0,0,0,4,2
3725,0.86,0.96,4,146.0,3.0,0,0,0,4,2
3726,0.63,0.85,3,232.0,4.0,0,0,0,4,2
3727,0.81,0.52,3,255.0,5.0,0,0,0,4,2
3728,0.21,0.37,4,129.0,4.0,0,0,0,5,2
3729,0.9,0.66,3,261.0,3.0,1,0,0,5,2
3730,0.79,0.78,3,101.0,2.0,1,0,0,5,2
3731,0.95,0.49,4,229.0,3.0,0,0,0,5,2
3732,0.29,0.43,3,162.0,4.0,0,0,0,4,2
3733,0.81,0.52,4,270.0,3.0,0,0,0,6,2
3734,0.21,0.56,6,277.0,5.0,0,0,0,6,2
3735,0.7,0.83,5,261.0,4.0,0,0,0,6,3
3736,0.66,0.64,4,204.0,2.0,0,0,0,6,1
3737,0.16,0.86,2,215.0,2.0,0,0,0,6,2
3738,0.72,0.8,3,219.0,3.0,0,0,0,7,2
3739,0.51,0.5,3,147.0,4.0,0,0,0,1,2
3740,0.59,0.63,5,243.0,2.0,0,0,0,8,2
3741,0.66,0.4,2,155.0,5.0,1,0,0,3,2
3742,0.69,0.84,3,253.0,2.0,0,0,0,2,2
3743,0.69,0.94,4,235.0,3.0,0,0,0,10,2
3744,0.89,0.79,5,257.0,3.0,0,0,0,7,2
3745,0.52,0.56,4,225.0,2.0,0,0,0,7,2
3746,0.91,0.91,3,167.0,3.0,0,0,0,7,2
3747,0.96,0.53,5,224.0,4.0,0,0,0,1,1
3748,0.8,0.58,5,127.0,3.0,0,0,0,1,1
3749,0.55,0.77,3,256.0,3.0,1,0,0,1,1
3750,0.93,0.63,4,233.0,2.0,0,0,0,1,1
3751,0.93,0.86,4,169.0,4.0,0,0,0,1,1
3752,0.54,0.48,3,152.0,2.0,0,0,0,1,1
3753,0.48,0.76,5,236.0,2.0,0,0,0,1,1
3754,0.19,0.99,3,154.0,2.0,0,0,0,1,3
3755,0.95,0.71,3,223.0,2.0,0,0,0,1,1
3756,0.96,0.81,4,211.0,3.0,0,0,0,1,3
3757,0.63,0.89,4,192.0,2.0,0,0,0,1,3
3758,0.81,0.8,4,227.0,2.0,1,0,0,1,1
3759,0.5,0.88,4,265.0,3.0,1,0,0,1,1
3760,0.76,0.72,5,228.0,2.0,0,0,0,1,3
3761,0.84,0.49,4,152.0,3.0,0,0,0,1,1
3762,0.2,0.95,5,169.0,5.0,0,0,0,1,2
3763,0.78,0.92,3,169.0,0.0,0,0,0,1,3
3764,0.8,0.68,4,157.0,3.0,0,0,0,1,2
3765,0.94,0.57,4,251.0,2.0,1,0,0,1,2
3766,0.44,0.74,5,253.0,2.0,0,0,0,8,2
3767,0.92,0.85,3,155.0,2.0,0,0,0,8,2
3768,0.54,0.8,3,232.0,2.0,0,0,0,8,3
3769,0.56,0.56,4,195.0,2.0,0,0,0,9,2
3770,0.66,0.69,4,198.0,0.0,1,0,0,9,2
3771,0.8,0.91,3,246.0,3.0,0,0,0,9,2
3772,0.6,0.81,2,214.0,3.0,0,0,0,9,3
3773,0.73,0.73,5,249.0,3.0,0,0,0,2,2
3774,0.55,0.74,3,211.0,3.0,1,0,0,2,3
3775,0.7,0.71,5,269.0,3.0,0,0,0,2,1
3776,0.53,0.68,4,214.0,3.0,0,0,0,2,2
3777,0.9,0.94,4,231.0,3.0,0,0,0,2,2
3778,0.8,0.78,3,175.0,3.0,0,0,0,2,2
3779,0.51,0.6,5,175.0,3.0,0,0,0,2,2
3780,0.86,0.96,5,238.0,0.0,0,0,0,2,1
3781,0.63,0.79,4,228.0,4.0,0,0,0,2,1
3782,0.83,0.93,3,220.0,4.0,0,0,0,2,1
3783,0.85,0.55,4,233.0,2.0,1,0,0,2,1
3784,0.8,0.57,3,225.0,4.0,0,0,0,3,1
3785,0.79,0.97,5,187.0,3.0,0,0,0,3,1
3786,0.37,0.71,3,117.0,3.0,0,0,0,3,1
3787,0.85,0.9,3,184.0,3.0,1,0,0,3,1
3788,0.76,0.56,3,216.0,3.0,0,0,0,3,1
3789,0.99,0.62,4,140.0,2.0,1,0,0,3,1
3790,0.55,0.63,3,201.0,2.0,1,0,0,3,3
3791,0.69,0.69,4,167.0,3.0,1,0,0,3,1
3792,0.68,1.0,5,203.0,2.0,0,0,0,3,1
3793,0.69,0.9,5,231.0,2.0,1,0,0,3,1
3794,0.65,0.7,3,141.0,4.0,0,0,0,3,1
3795,0.17,0.88,6,226.0,3.0,1,0,0,2,3
3796,0.48,0.65,3,199.0,2.0,0,0,0,2,1
3797,0.65,0.59,4,192.0,3.0,0,0,0,2,1
3798,0.57,0.49,4,247.0,2.0,0,0,0,10,1
3799,0.8,0.67,3,164.0,3.0,0,0,0,4,3
3800,0.8,0.6,5,234.0,2.0,0,0,0,4,1
3801,0.5,0.6,2,177.0,3.0,1,0,0,4,2
3802,0.95,0.87,3,208.0,2.0,0,0,0,4,3
3803,0.69,0.93,3,233.0,3.0,0,0,0,4,2
3804,0.74,0.57,4,172.0,3.0,0,0,0,5,3
3805,0.68,0.59,3,141.0,3.0,0,0,0,5,2
3806,0.68,0.55,3,213.0,3.0,0,0,0,5,2
3807,0.65,0.37,5,128.0,3.0,1,0,0,5,2
3808,0.85,0.92,4,151.0,3.0,1,0,0,4,2
3809,0.49,0.48,4,247.0,3.0,0,0,0,6,2
3810,0.19,0.8,6,143.0,4.0,0,0,0,6,2
3811,0.95,0.61,3,164.0,3.0,0,0,0,6,2
3812,0.63,0.62,3,183.0,3.0,0,0,0,6,2
3813,0.83,0.8,4,274.0,3.0,0,0,0,6,3
3814,0.62,0.78,4,261.0,2.0,0,0,0,7,1
3815,0.74,0.98,5,200.0,3.0,0,0,0,1,2
3816,0.7,0.87,5,177.0,2.0,0,0,0,8,2
3817,0.28,0.38,5,139.0,4.0,0,0,0,3,2
3818,0.39,0.56,6,228.0,5.0,0,0,0,2,2
3819,0.62,0.63,3,230.0,2.0,0,0,0,10,2
3820,0.79,0.54,5,212.0,4.0,0,0,0,7,2
3821,0.87,0.74,4,265.0,4.0,0,0,0,7,2
3822,0.29,0.75,3,124.0,4.0,0,0,0,7,2
3823,0.37,0.88,4,155.0,3.0,0,0,0,1,2
3824,0.68,0.55,4,215.0,4.0,0,0,0,1,3
3825,0.9,0.51,4,0.0,2.0,0,0,0,1,1
3826,0.97,0.65,3,181.0,3.0,0,0,0,1,1
3827,0.6,0.77,4,229.0,2.0,0,0,0,1,1
3828,0.58,0.79,5,262.0,2.0,0,0,0,1,3
3829,0.83,0.86,3,165.0,3.0,0,0,0,1,1
3830,0.83,0.73,5,136.0,3.0,0,0,0,1,1
3831,0.94,0.71,4,151.0,2.0,1,0,0,1,1
3832,0.69,0.9,5,226.0,4.0,0,0,0,1,3
3833,0.81,0.81,5,215.0,2.0,0,0,0,1,1
3834,0.19,0.5,6,143.0,5.0,1,0,0,1,1
3835,0.18,0.64,3,223.0,4.0,1,0,0,1,1
3836,0.58,0.63,4,271.0,3.0,0,0,0,1,1
3837,0.76,0.65,3,220.0,3.0,0,0,0,1,1
3838,0.26,0.47,6,182.0,4.0,0,0,0,1,1
3839,0.78,0.87,3,190.0,3.0,0,0,0,1,1
3840,0.71,0.56,3,198.0,3.0,0,0,0,1,2
3841,0.76,0.61,3,141.0,2.0,0,0,0,1,2
3842,0.44,0.81,3,248.0,2.0,0,0,0,8,2
3843,0.26,0.69,2,168.0,5.0,0,0,0,8,2
3844,0.75,0.57,5,162.0,3.0,0,0,0,8,2
3845,0.64,0.9,4,211.0,3.0,0,0,0,9,2
3846,0.79,0.71,4,271.0,3.0,0,0,0,9,2
3847,0.96,0.61,3,271.0,2.0,0,0,0,9,2
3848,0.63,1.0,5,244.0,2.0,0,0,0,9,2
3849,0.65,0.55,5,261.0,3.0,1,0,0,2,2
3850,0.76,0.81,3,225.0,3.0,0,0,0,2,2
3851,0.26,0.9,4,266.0,5.0,0,0,0,2,2
3852,0.84,0.73,3,146.0,5.0,1,0,0,2,3
3853,0.74,0.77,3,233.0,3.0,0,0,0,2,1
3854,0.53,0.45,4,180.0,3.0,0,0,0,2,2
3855,0.7,0.56,5,208.0,3.0,0,0,0,2,2
3856,0.62,0.69,4,165.0,4.0,1,0,0,2,2
3857,0.71,0.68,4,221.0,4.0,0,0,0,2,2
3858,0.5,0.65,3,215.0,2.0,0,0,0,2,1
3859,0.53,0.5,6,264.0,6.0,0,0,0,2,1
3860,0.88,0.89,2,160.0,4.0,0,0,0,3,1
3861,0.79,0.83,2,192.0,3.0,0,0,0,3,1
3862,0.69,0.89,5,201.0,2.0,0,0,0,3,1
3863,0.57,0.96,4,264.0,2.0,0,0,0,3,1
3864,0.68,0.8,4,186.0,3.0,1,0,0,3,1
3865,0.6,0.82,4,272.0,3.0,0,0,0,3,1
3866,0.7,0.9,4,216.0,3.0,0,0,0,3,1
3867,0.71,0.76,4,142.0,2.0,1,0,0,3,1
3868,0.49,0.51,4,133.0,3.0,0,0,0,3,1
3869,0.74,0.7,4,260.0,2.0,0,0,0,3,1
3870,0.2,0.93,4,101.0,5.0,0,0,0,3,1
3871,0.57,0.5,4,230.0,2.0,0,0,0,2,1
3872,0.83,0.48,3,242.0,4.0,0,0,0,2,1
3873,0.22,0.64,3,193.0,2.0,0,0,0,2,1
3874,0.67,0.57,2,234.0,4.0,0,0,0,10,1
3875,0.54,0.84,3,132.0,3.0,0,0,0,4,1
3876,0.54,0.53,4,183.0,3.0,0,0,0,4,1
3877,0.64,0.61,4,191.0,4.0,0,0,0,4,1
3878,0.23,0.84,5,140.0,4.0,0,0,0,4,1
3879,0.88,0.87,5,257.0,3.0,0,0,0,4,2
3880,0.83,0.54,4,219.0,3.0,0,0,0,5,2
3881,0.88,0.67,5,141.0,2.0,0,0,0,5,2
3882,0.9,0.85,5,162.0,2.0,0,0,0,5,2
3883,0.49,0.61,3,181.0,3.0,0,0,0,5,2
3884,0.55,0.49,3,191.0,3.0,0,0,0,4,2
3885,0.92,0.69,4,149.0,6.0,1,0,0,6,2
3886,0.72,0.67,3,164.0,4.0,0,0,0,6,2
3887,0.63,0.5,4,235.0,3.0,0,0,0,6,2
3888,0.98,0.66,3,199.0,3.0,0,0,0,6,2
3889,0.76,0.52,3,248.0,3.0,0,0,0,6,2
3890,0.42,0.56,2,103.0,3.0,1,0,0,7,2
3891,0.58,0.65,4,248.0,4.0,0,0,0,7,3
3892,0.85,0.82,3,153.0,3.0,1,0,0,1,1
3893,0.67,0.95,4,241.0,4.0,0,0,0,8,2
3894,0.58,1.0,4,258.0,3.0,0,0,0,3,2
3895,0.84,0.76,5,172.0,5.0,1,0,0,2,2
3896,0.56,0.68,3,149.0,2.0,0,0,0,10,2
3897,0.63,0.83,4,217.0,3.0,0,0,0,7,1
3898,0.51,0.92,3,243.0,3.0,0,0,0,7,1
3899,0.95,0.81,5,120.0,3.0,0,0,0,7,1
3900,0.85,0.55,3,137.0,3.0,1,0,0,1,1
3901,0.73,0.78,5,150.0,3.0,0,0,0,1,1
3902,0.2,0.49,5,199.0,5.0,0,0,0,1,1
3903,0.78,0.79,3,203.0,2.0,0,0,0,1,1
3904,0.83,0.8,3,273.0,3.0,0,0,0,1,1
3905,0.87,0.56,2,214.0,3.0,1,0,0,1,1
3906,0.98,0.99,5,141.0,3.0,0,0,0,1,1
3907,1.0,0.81,5,243.0,3.0,0,0,0,1,1
3908,0.7,0.55,4,159.0,3.0,0,0,0,1,1
3909,0.62,0.88,5,146.0,3.0,0,0,0,1,1
3910,0.67,0.72,4,159.0,2.0,0,0,0,1,1
3911,0.86,0.96,4,196.0,3.0,0,0,0,1,1
3912,0.44,0.57,5,183.0,2.0,1,0,0,1,1
3913,0.19,0.86,4,192.0,4.0,0,0,0,1,1
3914,0.76,0.83,4,246.0,2.0,0,0,0,1,1
3915,0.89,0.93,5,191.0,4.0,0,0,0,1,1
3916,0.25,0.97,3,158.0,3.0,0,0,0,1,1
3917,0.68,1.0,4,167.0,2.0,0,0,0,1,1
3918,0.38,0.5,2,187.0,2.0,1,0,0,1,2
3919,0.64,0.95,4,199.0,4.0,0,0,0,8,2
3920,0.76,0.62,4,157.0,3.0,0,0,0,8,2
3921,0.26,0.45,2,157.0,3.0,0,0,0,8,2
3922,0.69,0.67,3,178.0,2.0,0,0,0,9,2
3923,0.98,0.66,3,154.0,2.0,0,0,0,9,2
3924,0.86,0.83,5,208.0,2.0,1,0,0,9,2
3925,0.14,0.68,4,273.0,5.0,1,0,0,9,2
3926,0.58,0.63,4,159.0,3.0,0,0,0,2,2
3927,0.63,0.97,4,234.0,2.0,0,0,0,2,2
3928,0.7,0.91,5,139.0,3.0,1,0,0,2,2
3929,0.73,0.62,4,210.0,4.0,0,0,0,2,2
3930,0.89,0.52,3,164.0,3.0,0,0,0,2,3
3931,0.17,0.61,3,241.0,5.0,1,0,0,2,1
3932,0.86,0.73,5,259.0,2.0,0,0,0,2,2
3933,0.59,0.73,3,159.0,3.0,1,0,0,2,2
3934,0.22,0.51,4,131.0,2.0,0,0,0,2,2
3935,0.55,0.57,3,266.0,2.0,0,0,0,2,2
3936,0.74,0.6,3,153.0,2.0,0,0,0,2,1
3937,0.55,0.54,3,253.0,2.0,0,0,0,3,1
3938,0.67,0.94,4,141.0,2.0,1,0,0,3,1
3939,0.64,0.8,3,199.0,3.0,0,0,0,3,1
3940,0.58,0.71,3,205.0,3.0,0,0,0,3,1
3941,0.9,0.6,4,252.0,3.0,0,0,0,3,1
3942,0.89,0.9,4,153.0,3.0,0,0,0,3,1
3943,0.74,0.37,2,171.0,4.0,0,0,0,3,1
3944,0.78,0.91,5,150.0,4.0,0,0,0,3,1
3945,0.97,0.53,4,247.0,3.0,0,0,0,3,1
3946,0.52,0.92,4,150.0,2.0,1,0,0,3,1
3947,0.99,0.86,4,206.0,2.0,0,0,0,3,1
3948,0.76,0.44,4,192.0,4.0,1,0,0,2,1
3949,0.69,0.96,5,164.0,3.0,0,0,0,2,1
3950,0.59,0.69,3,186.0,3.0,0,0,0,2,1
3951,0.95,0.63,3,249.0,3.0,0,0,0,10,1
3952,0.69,0.81,3,214.0,2.0,0,0,0,4,1
3953,0.76,0.75,4,193.0,4.0,0,0,0,4,1
3954,0.7,0.84,2,114.0,4.0,0,0,0,4,1
3955,0.87,0.6,2,122.0,2.0,0,0,0,4,1
3956,0.44,0.55,3,170.0,3.0,1,0,0,4,1
3957,0.54,0.91,3,151.0,3.0,0,0,0,5,2
3958,0.55,0.75,3,156.0,3.0,0,0,0,5,2
3959,0.81,0.75,5,170.0,3.0,1,0,0,5,2
3960,0.5,0.55,3,188.0,2.0,0,0,0,5,2
3961,0.93,0.74,4,201.0,3.0,1,0,0,4,2
3962,0.64,0.5,6,254.0,6.0,0,0,0,6,2
3963,0.57,0.78,3,206.0,4.0,0,0,0,6,2
3964,0.95,0.74,4,216.0,3.0,0,0,0,6,2
3965,0.86,0.67,5,200.0,3.0,0,0,0,6,2
3966,0.82,0.58,4,202.0,2.0,0,0,0,6,2
3967,0.18,0.79,4,217.0,4.0,0,0,0,6,2
3968,0.58,0.7,5,151.0,4.0,0,0,0,7,2
3969,0.57,0.56,3,224.0,2.0,0,0,0,1,3
3970,0.94,0.83,5,148.0,3.0,0,0,0,8,1
3971,0.2,0.97,6,224.0,5.0,1,0,0,3,2
3972,0.73,0.75,2,243.0,5.0,1,0,0,2,2
3973,0.94,0.8,4,238.0,3.0,1,0,0,10,2
3974,0.99,0.61,3,254.0,3.0,0,0,0,7,2
3975,0.22,0.49,4,218.0,4.0,0,0,0,7,1
3976,0.67,0.66,3,237.0,3.0,0,0,0,7,1
3977,0.49,0.67,4,185.0,2.0,0,0,0,1,1
3978,0.78,0.95,4,184.0,3.0,0,0,0,1,1
3979,0.15,0.74,2,176.0,3.0,1,0,0,1,1
3980,0.91,0.89,4,260.0,3.0,0,0,0,1,1
3981,0.7,0.78,4,254.0,4.0,0,0,0,1,1
3982,0.6,0.95,3,221.0,3.0,0,0,0,1,1
3983,0.59,0.57,5,257.0,2.0,0,0,0,1,1
3984,0.59,0.93,3,265.0,3.0,1,0,0,1,1
3985,0.55,0.64,3,138.0,3.0,1,0,0,1,1
3986,0.42,0.75,3,163.0,2.0,1,0,0,1,1
3987,0.57,0.81,3,144.0,3.0,0,0,0,1,1
3988,0.72,0.51,3,146.0,2.0,1,0,0,1,1
3989,0.83,0.81,3,242.0,6.0,0,0,0,1,1
3990,0.89,0.93,4,249.0,3.0,0,0,0,1,1
3991,0.55,0.59,3,245.0,3.0,0,0,0,1,1
3992,0.53,0.75,4,201.0,2.0,0,0,0,1,1
3993,0.74,0.59,4,177.0,4.0,1,0,0,1,2
3994,0.63,0.98,4,160.0,2.0,0,0,0,1,2
3995,0.63,0.4,6,177.0,2.0,1,0,0,1,2
3996,0.61,0.97,4,153.0,3.0,0,0,0,8,2
3997,0.76,0.79,3,197.0,5.0,0,0,0,8,2
3998,0.67,0.82,4,246.0,4.0,0,0,0,8,2
3999,0.51,0.95,4,258.0,3.0,0,0,0,9,2
4000,0.67,0.55,3,137.0,3.0,0,0,0,9,2
4001,0.16,0.94,3,178.0,4.0,0,0,0,9,2
4002,0.34,0.85,4,123.0,4.0,0,0,0,9,2
4003,0.58,0.73,5,162.0,3.0,1,0,0,2,2
4004,0.5,0.71,5,210.0,5.0,0,0,0,2,2
4005,0.56,0.48,4,197.0,3.0,1,0,0,2,3
4006,0.56,0.98,3,220.0,3.0,0,0,0,2,1
4007,0.74,0.71,4,133.0,2.0,0,0,0,2,2
4008,0.69,0.99,3,198.0,2.0,0,0,0,2,2
4009,0.15,0.81,4,160.0,5.0,0,0,0,2,2
4010,0.58,0.67,2,180.0,2.0,0,0,0,2,2
4011,0.8,0.79,3,217.0,3.0,0,0,0,2,1
4012,0.5,0.57,3,223.0,3.0,0,0,0,2,1
4013,0.66,0.92,4,229.0,2.0,0,0,0,2,1
4014,0.81,0.78,4,159.0,3.0,0,0,0,3,1
4015,0.14,0.68,5,253.0,5.0,0,0,0,3,1
4016,0.92,0.85,3,235.0,2.0,0,0,0,3,1
4017,0.69,0.91,4,186.0,3.0,0,0,0,3,1
4018,0.66,0.99,4,263.0,2.0,0,0,0,3,1
4019,0.85,0.39,4,239.0,4.0,0,0,0,3,1
4020,0.83,0.69,4,151.0,2.0,0,0,0,3,1
4021,1.0,0.49,3,106.0,0.0,0,0,0,3,1
4022,0.68,0.65,3,183.0,4.0,0,0,0,3,1
4023,0.26,0.97,3,125.0,2.0,0,0,0,3,1
4024,0.35,0.41,3,157.0,2.0,0,0,0,3,1
4025,0.12,0.58,3,241.0,2.0,0,0,0,2,1
4026,0.91,0.93,4,184.0,3.0,0,0,0,2,1
4027,0.65,0.67,4,144.0,3.0,0,0,0,2,1
4028,0.78,0.72,3,255.0,0.0,1,0,0,10,1
4029,0.61,0.82,3,261.0,4.0,0,0,0,4,1
4030,0.64,0.51,4,207.0,2.0,0,0,0,4,1
4031,0.58,0.73,4,205.0,4.0,0,0,0,4,1
4032,0.63,0.76,4,217.0,2.0,1,0,0,4,2
4033,0.94,0.6,4,215.0,2.0,1,0,0,4,2
4034,0.26,0.81,5,139.0,4.0,0,0,0,5,2
4035,0.59,0.69,3,146.0,3.0,0,0,0,5,2
4036,0.78,0.8,4,175.0,3.0,0,0,0,5,2
4037,0.86,0.64,5,188.0,3.0,0,0,0,5,2
4038,0.79,0.73,5,155.0,3.0,0,0,0,4,2
4039,0.89,0.73,4,171.0,4.0,0,0,0,6,2
4040,0.34,0.99,4,184.0,0.0,0,0,0,6,2
4041,0.29,0.77,3,164.0,6.0,0,0,0,6,2
4042,0.71,0.89,3,244.0,4.0,0,0,0,6,2
4043,0.93,0.58,4,222.0,2.0,0,0,0,6,2
4044,0.94,0.76,4,231.0,3.0,1,0,0,6,3
4045,0.91,0.72,3,213.0,3.0,0,0,0,7,1
4046,0.71,0.96,4,144.0,4.0,0,0,0,1,2
4047,0.67,0.81,3,221.0,4.0,1,0,0,8,2
4048,0.54,0.42,3,138.0,3.0,1,0,0,3,2
4049,0.89,0.58,3,183.0,0.0,0,0,0,2,2
4050,0.94,0.91,3,250.0,3.0,1,0,0,10,1
4051,0.15,0.89,3,219.0,6.0,0,0,0,7,1
4052,0.45,0.92,6,164.0,4.0,1,0,0,7,1
4053,0.92,0.67,4,161.0,4.0,1,0,0,7,1
4054,0.63,0.56,4,274.0,5.0,1,0,0,1,1
4055,0.8,0.66,4,181.0,3.0,1,0,0,1,1
4056,0.45,0.72,3,148.0,2.0,0,0,0,1,1
4057,0.72,0.54,3,226.0,2.0,1,0,0,1,1
4058,0.84,0.36,6,256.0,5.0,0,0,0,1,1
4059,0.61,0.51,3,141.0,2.0,0,0,0,1,1
4060,0.63,0.88,3,177.0,3.0,0,0,0,1,1
4061,0.49,0.54,4,173.0,2.0,0,0,0,1,1
4062,0.68,0.51,2,196.0,3.0,0,0,0,1,1
4063,0.64,0.85,5,179.0,2.0,0,0,0,1,1
4064,0.61,0.64,4,201.0,3.0,0,0,0,1,1
4065,0.83,0.55,5,247.0,3.0,0,0,0,1,1
4066,0.94,0.51,5,238.0,2.0,0,0,0,1,1
4067,0.27,0.66,3,133.0,6.0,0,0,0,1,1
4068,0.6,0.49,2,194.0,4.0,0,0,0,1,1
4069,0.83,0.69,4,232.0,2.0,0,0,0,1,1
4070,0.53,0.75,3,232.0,3.0,0,0,0,1,1
4071,0.79,0.97,4,204.0,3.0,0,0,0,1,2
4072,0.96,0.49,4,252.0,3.0,1,0,0,1,2
4073,0.5,0.56,3,164.0,3.0,0,0,0,8,2
4074,0.68,0.81,5,266.0,2.0,0,0,0,8,2
4075,0.24,0.54,4,226.0,4.0,1,0,0,8,2
4076,0.8,0.8,4,252.0,6.0,0,0,0,9,2
4077,0.62,0.74,4,155.0,3.0,0,0,0,9,2
4078,1.0,0.85,3,202.0,2.0,0,0,0,9,2
4079,0.64,0.75,3,214.0,3.0,0,0,0,9,2
4080,0.51,0.55,4,267.0,3.0,0,0,0,2,2
4081,0.74,0.5,4,265.0,3.0,0,0,0,2,2
4082,0.49,0.99,3,221.0,2.0,1,0,0,2,2
4083,0.96,0.83,4,132.0,6.0,0,0,0,2,3
4084,0.59,0.62,4,227.0,4.0,1,0,0,2,1
4085,0.84,0.57,4,234.0,3.0,0,0,0,2,2
4086,0.16,0.84,3,238.0,6.0,0,0,0,2,2
4087,0.62,0.75,3,149.0,2.0,1,0,0,2,2
4088,0.79,0.67,4,152.0,3.0,0,0,0,2,2
4089,0.53,0.83,4,249.0,3.0,1,0,0,2,1
4090,0.17,0.48,6,270.0,5.0,0,0,0,2,1
4091,0.57,0.76,3,200.0,2.0,0,0,0,3,1
4092,0.65,0.82,4,207.0,2.0,0,0,0,3,1
4093,0.69,0.74,4,266.0,2.0,1,0,0,3,1
4094,0.3,0.8,6,250.0,3.0,0,0,0,3,1
4095,0.99,0.92,3,220.0,3.0,0,0,0,3,1
4096,0.5,0.69,4,177.0,2.0,0,0,0,3,1
4097,0.54,0.96,3,147.0,2.0,0,0,0,3,2
4098,0.69,0.57,4,227.0,4.0,0,0,0,3,2
4099,0.5,0.85,4,272.0,2.0,0,0,0,3,2
4100,0.66,0.73,3,244.0,3.0,0,0,0,3,2
4101,1.0,0.93,5,182.0,3.0,1,0,0,3,2
4102,0.15,0.61,3,146.0,6.0,1,0,0,2,2
4103,0.31,0.54,5,259.0,5.0,1,0,0,2,2
4104,0.65,0.49,4,184.0,4.0,0,0,0,2,2
4105,0.72,0.69,4,149.0,2.0,0,0,0,10,2
4106,0.84,0.85,4,185.0,3.0,1,0,0,4,2
4107,0.55,0.8,3,254.0,2.0,0,0,0,4,2
4108,0.6,0.58,4,249.0,3.0,0,0,0,4,2
4109,0.84,0.48,4,269.0,2.0,0,0,0,4,2
4110,0.68,0.87,3,168.0,3.0,0,0,0,4,2
4111,0.13,1.0,6,225.0,3.0,0,0,0,5,2
4112,0.88,0.98,3,160.0,2.0,0,0,0,5,2
4113,0.64,0.57,5,149.0,3.0,1,0,0,5,2
4114,0.19,0.95,5,193.0,3.0,0,0,0,5,2
4115,0.83,0.88,5,171.0,3.0,1,0,0,4,2
4116,0.17,0.41,4,232.0,3.0,1,0,0,6,2
4117,0.44,0.74,4,250.0,6.0,0,0,0,6,2
4118,0.52,0.55,4,243.0,2.0,0,0,0,6,2
4119,0.66,0.62,4,250.0,2.0,0,0,0,6,2
4120,0.96,0.55,4,153.0,3.0,0,0,0,6,2
4121,0.19,0.5,5,126.0,3.0,1,0,0,6,2
4122,0.86,1.0,3,192.0,3.0,0,0,0,7,3
4123,0.65,0.57,3,137.0,4.0,1,0,0,1,3
4124,0.61,0.97,3,199.0,3.0,1,0,0,8,3
4125,0.53,0.96,3,181.0,3.0,1,0,0,3,3
4126,0.14,0.76,5,260.0,6.0,0,0,0,2,3
4127,0.74,1.0,4,199.0,4.0,0,0,0,10,3
4128,0.47,0.62,6,171.0,5.0,1,0,0,7,3
4129,0.6,0.56,4,260.0,3.0,0,0,0,7,3
4130,0.81,0.58,3,0.0,4.0,0,0,0,7,3
4131,0.95,0.59,2,0.0,4.0,0,0,0,1,3
4132,0.98,0.8,2,201.0,2.0,0,0,0,1,3
4133,0.52,0.8,5,234.0,3.0,0,0,0,1,3
4134,1.0,0.97,3,216.0,3.0,1,0,0,1,1
4135,0.16,0.74,5,205.0,4.0,1,0,0,1,1
4136,0.19,0.83,3,225.0,4.0,0,0,0,1,1
4137,0.94,0.87,3,229.0,3.0,0,0,0,1,1
4138,0.58,0.43,6,132.0,3.0,0,0,0,1,1
4139,0.92,0.69,4,180.0,3.0,0,0,0,1,1
4140,0.65,0.8,4,164.0,4.0,0,0,0,1,1
4141,0.74,0.74,5,175.0,3.0,0,0,0,1,1
4142,0.6,0.53,5,103.0,2.0,0,0,0,1,1
4143,1.0,1.0,5,142.0,4.0,0,0,0,1,1
4144,0.81,0.96,4,212.0,3.0,0,0,0,1,1
4145,0.54,0.67,2,129.0,3.0,1,0,0,1,1
4146,0.18,0.81,5,140.0,4.0,0,0,0,1,1
4147,0.82,0.88,4,149.0,2.0,0,0,0,1,1
